Date Company Title Location URL Match Score Status
2026-04-09 Siemens Werkstudent AI/Munich Munich https://... 4.5 New
2026-04-09 Schaeffler Working Student Data Herzogenaurach https://... 4.2 New
2026-04-09	Bosch	Teamleiter im Kundenservice (w/m/div.) Location: Berlin-Charlottenburg, Berlin Field of work: Customer Service Job posted 2026/04/08	Berlin	https://jobs.bosch.de/en/job/Teamleiter-im-Kundenservice-w_m_div.-Berlin-Charlottenburg?id=744000119376311	4.0	New
2026-04-09	Bosch	Werkstudent im Bereich Service Marketing (w/m/div.) Location: Stuttgart-Weilimdorf, Baden-Württemberg Field of work: Marketing Job posted 2026/04/08	Stuttgart	https://jobs.bosch.de/en/job/Werkstudent-im-Bereich-Service-Marketing-w_m_div.-Stuttgart-Weilimdorf?id=744000119387527	3.0	New
2026-04-09	BMW	Werkstudent Rechnungswesen (w/m/x) Published: 08.04.2026 New Accounting Munich	Munich	https://www.bmwgroup.jobs/de/en/jobfinder/job-description-copy.184129.html	4.0	New
2026-04-09	BMW	Werkstudent SharePoint Migration (w/m/x) Published: 09.04.2026 New Production planning and control Munich	Munich	https://www.bmwgroup.jobs/de/en/jobfinder/job-description-copy.183700.html	4.0	New
2026-04-09	BMW	Werkstudent Softwareentwicklung Forschung (w/m/x) Published: 08.04.2026 New Electrics/Electronics Munich	Munich	https://www.bmwgroup.jobs/de/en/jobfinder/job-description-copy.184117.html	4.0	New
